home_ownership,annual_inc,loan_status,dti,fico_range_low
1,115000.0,1,14.77,720.0
1,101000.0,0,19.65,670.0
1,84000.0,0,6.7,675.0
1,50000.0,1,16.11,670.0
1,54000.0,1,20.87,670.0
0,34000.0,0,25.98,660.0
0,130000.0,1,13.29,660.0
0,95000.0,0,17.56,715.0
1,110000.0,1,17.48,740.0
1,48600.0,1,7.75,665.0
0,110000.0,1,17.31,665.0
1,70000.0,0,21.31,670.0
1,120000.0,1,10.97,675.0
1,78000.0,1,19.91,665.0
1,50000.0,1,5.23,690.0
0,60000.0,1,29.08,665.0
0,58500.0,0,11.9,675.0
0,28000.0,1,31.8,675.0
0,54000.0,1,27.74,665.0
1,90000.0,1,37.39,705.0
0,63000.0,1,30.0,700.0
1,110000.0,0,21.15,680.0
1,105000.0,1,6.63,660.0
1,295000.0,1,15.9,710.0
1,63000.0,1,17.39,725.0
1,100000.0,1,13.44,745.0
0,42000.0,1,25.4,725.0
0,23000.0,1,14.61,670.0
0,30000.0,1,27.28,675.0
0,95000.0,1,12.01,695.0
0,20800.0,1,11.94,795.0
1,85000.0,1,21.74,695.0
1,106000.0,1,3.44,820.0
0,48000.0,1,17.4,715.0
1,107000.0,1,20.62,715.0
0,53000.0,1,6.84,660.0
0,138257.0,1,26.9,725.0
1,47000.0,1,22.34,695.0
1,45000.0,0,37.07,695.0
0,62400.0,1,11.98,660.0
1,52500.0,1,20.07,705.0
0,32000.0,1,19.88,685.0
0,76000.0,1,16.45,710.0
1,92000.0,1,16.45,715.0
1,82000.0,1,7.74,675.0
1,45000.0,0,29.89,675.0
1,94000.0,1,16.93,690.0
1,157000.0,1,15.17,700.0
1,130000.0,1,12.63,715.0
1,80000.0,1,26.75,730.0
1,100000.0,0,26.63,690.0
1,215000.0,1,3.96,800.0
0,18846.0,1,26.11,685.0
0,82000.0,1,17.83,680.0
1,70200.0,1,9.64,725.0
0,32000.0,1,1.61,670.0
1,68830.0,1,36.48,670.0
1,51000.0,1,24.75,665.0
1,120000.0,1,25.29,735.0
1,54000.0,1,10.61,670.0
0,68000.0,1,26.0,665.0
1,186000.0,1,6.44,715.0
1,137000.0,1,4.3,665.0
1,78000.0,1,23.52,665.0
1,100000.0,1,12.01,715.0
0,140000.0,1,10.44,695.0
1,65000.0,1,20.34,675.0
1,79000.0,1,27.92,720.0
0,55300.0,1,19.44,675.0
0,55000.0,1,12.92,660.0
0,21000.0,1,1.71,670.0
1,245400.0,1,10.74,700.0
0,30000.0,1,19.6,710.0
1,35000.0,1,11.99,675.0
0,40000.0,1,38.04,720.0
1,55000.0,0,13.53,695.0
0,290000.0,1,21.94,740.0
0,471000.0,1,14.25,775.0
1,67000.0,1,19.02,720.0
1,93000.0,1,10.71,715.0
1,57000.0,0,22.48,695.0
1,70000.0,1,32.57,690.0
0,118000.0,0,28.81,680.0
1,70000.0,1,11.73,695.0
1,60000.0,1,10.68,680.0
1,55000.0,1,19.16,700.0
1,40000.0,1,19.44,685.0
0,33500.0,1,26.8,670.0
1,142000.0,1,29.92,715.0
1,80000.0,1,6.81,775.0
1,50000.0,1,22.06,705.0
0,120000.0,0,3.18,680.0
1,57000.0,1,19.05,715.0
1,85000.0,1,21.6,720.0
0,18000.0,1,29.67,730.0
0,160000.0,1,7.31,805.0
1,90000.0,1,13.77,730.0
1,110000.0,1,16.02,720.0
0,22000.0,1,20.57,670.0
1,69000.0,1,18.16,680.0
1,55000.0,1,11.5,770.0
0,56300.0,1,13.64,680.0
1,55000.0,1,4.87,725.0
0,33000.0,0,27.82,675.0
0,72000.0,1,14.17,675.0
1,109000.0,1,11.91,730.0
0,42000.0,0,21.71,680.0
0,73500.0,1,9.44,690.0
1,75000.0,1,19.44,685.0
1,68000.0,1,32.9,675.0
1,18233.0,0,35.15,665.0
1,91630.0,1,7.18,825.0
1,70000.0,1,21.57,665.0
0,103000.0,1,25.74,675.0
1,33000.0,1,5.16,680.0
1,100000.0,1,20.41,665.0
0,53000.0,1,13.75,705.0
1,55000.0,0,28.21,660.0
0,55000.0,1,12.87,675.0
0,44064.0,1,19.04,755.0
0,71299.8,1,15.77,685.0
1,100000.0,1,27.12,760.0
1,45000.0,1,17.49,700.0
0,78000.0,1,6.71,670.0
1,55560.0,1,14.41,710.0
1,290000.0,1,11.73,685.0
1,272000.0,0,5.45,705.0
1,55000.0,1,4.56,660.0
1,134167.0,1,9.57,675.0
1,191000.0,0,21.89,725.0
1,70000.0,1,9.14,695.0
1,93200.0,1,10.69,745.0
1,60000.0,1,17.84,695.0
1,35000.0,1,25.33,670.0
1,86000.0,0,14.9,690.0
1,33000.0,1,33.64,700.0
1,130000.0,0,12.63,665.0
1,90000.0,1,11.42,810.0
1,56520.0,0,20.4,685.0
1,126000.0,1,22.0,660.0
1,81000.0,1,30.74,755.0
1,163700.0,1,21.22,685.0
0,60000.0,1,8.62,695.0
0,66000.0,1,10.24,665.0
0,50000.0,1,17.02,660.0
1,86000.0,1,13.59,745.0
1,100000.0,1,5.8,660.0
0,55000.0,0,19.92,690.0
1,109000.0,1,13.8,685.0
1,33000.0,1,7.35,700.0
0,40000.0,1,15.09,665.0
0,36000.0,1,18.87,705.0
1,119929.0,1,6.72,710.0
1,65000.0,0,34.56,680.0
1,56000.0,1,26.77,700.0
0,85000.0,1,3.12,720.0
0,175000.0,1,4.6,690.0
1,125000.0,1,29.6,690.0
1,88000.0,0,10.1,665.0
1,69000.0,1,25.58,660.0
0,48000.0,1,27.28,665.0
1,55000.0,1,17.7,660.0
1,120000.0,1,4.18,735.0
0,68000.0,1,8.26,675.0
1,60000.0,1,33.44,665.0
1,152400.0,1,27.67,680.0
0,58000.0,1,18.54,695.0
0,63150.0,1,22.14,735.0
1,28000.0,1,8.06,705.0
1,55000.0,0,4.75,780.0
1,102500.0,1,21.92,685.0
0,55000.0,1,1.68,660.0
1,95000.0,1,20.74,710.0
1,168000.0,1,18.98,665.0
1,86000.0,1,14.64,740.0
0,85000.0,1,16.36,720.0
1,95000.0,1,11.6,700.0
0,36000.0,1,14.73,705.0
0,80000.0,1,7.52,670.0
0,130000.0,1,18.24,665.0
1,60000.0,1,27.2,730.0
0,36000.0,1,15.13,675.0
1,61000.0,1,20.97,660.0
1,80000.0,1,16.76,760.0
0,134685.0,1,16.06,675.0
0,60000.0,0,32.48,670.0
1,92000.0,1,16.49,715.0
1,63000.0,1,26.38,740.0
0,120000.0,1,12.59,695.0
0,62270.82,1,11.1,670.0
1,139000.0,0,6.09,660.0
1,20000.0,1,31.75,675.0
0,88000.0,0,21.65,695.0
1,100000.0,1,9.73,725.0
0,43000.0,1,17.72,660.0
0,79000.0,1,37.41,745.0
1,120000.0,1,13.36,690.0
0,36000.0,1,21.57,675.0
0,11000.0,1,37.77,665.0
0,34000.0,1,26.46,685.0
1,84000.0,1,26.3,690.0
0,50000.0,1,17.96,700.0
1,92000.0,1,18.55,695.0
1,120000.0,1,6.81,730.0
1,74000.0,1,29.5,675.0
1,52000.0,1,25.52,690.0
0,31000.0,1,39.3,675.0
0,50000.0,0,20.64,715.0
1,90000.0,1,20.21,705.0
0,35000.0,1,27.13,705.0
0,31668.0,0,17.01,670.0
0,70000.0,1,12.96,775.0
1,100000.0,1,18.11,670.0
1,58000.0,1,19.39,695.0
1,34000.0,1,22.59,660.0
1,125000.0,0,9.72,665.0
0,35502.0,1,11.83,775.0
0,47000.0,1,17.11,670.0
1,55000.0,1,21.38,695.0
1,116000.0,1,34.29,705.0
1,50000.0,1,18.82,665.0
1,68000.0,0,22.11,715.0
1,107696.0,1,22.45,670.0
0,34000.0,1,24.04,680.0
0,112500.0,1,14.4,685.0
1,64000.0,1,26.48,690.0
1,65000.0,1,19.2,685.0
1,63000.0,1,19.7,690.0
1,80000.0,1,11.84,660.0
0,31471.21,0,3.81,665.0
0,33000.0,1,15.35,705.0
1,60000.0,1,14.1,690.0
1,42000.0,1,18.37,685.0
0,50000.0,1,17.86,680.0
0,34000.0,0,24.71,690.0
1,35000.0,1,22.63,765.0
1,95000.0,1,12.77,670.0
1,130000.0,1,18.17,720.0
1,125000.0,1,7.96,680.0
1,65502.0,1,21.03,680.0
0,47000.0,1,21.91,660.0
0,45000.0,1,21.87,660.0
1,55000.0,1,6.24,805.0
1,45000.0,1,25.09,740.0
1,65000.0,1,25.44,705.0
0,1500000.0,1,3.37,715.0
0,64000.0,0,22.81,690.0
0,25000.0,1,33.89,670.0
1,70000.0,0,33.14,725.0
0,61400.0,0,16.97,705.0
0,90000.0,1,18.72,705.0
0,60000.0,0,2.78,680.0
0,33000.0,1,11.38,695.0
1,60000.0,0,12.94,665.0
0,20000.0,1,14.05,660.0
0,152800.0,0,12.36,695.0
1,30000.0,1,19.44,670.0
1,125000.0,1,11.81,810.0
1,49000.0,1,31.96,660.0
0,57000.0,1,21.2,680.0
1,40000.0,1,20.52,705.0
0,350000.0,1,10.15,675.0
0,71000.0,1,12.69,695.0
1,71000.0,1,36.88,715.0
1,84500.0,1,26.1,670.0
1,55000.0,1,14.42,725.0
1,175000.0,1,5.83,665.0
0,63000.0,1,14.29,660.0
0,80000.0,1,16.82,735.0
0,62604.0,1,15.9,775.0
1,185000.0,1,15.84,805.0
0,44000.0,1,2.75,755.0
0,129560.0,1,11.87,740.0
1,38000.0,0,28.4,690.0
1,44200.0,1,4.83,685.0
1,143000.0,1,13.55,680.0
0,25920.0,1,25.42,685.0
1,60000.0,1,27.62,755.0
1,80000.0,1,6.33,695.0
1,63500.0,1,23.34,715.0
1,46500.0,1,27.52,735.0
0,169961.05,0,12.97,690.0
1,88000.0,1,19.83,755.0
0,41000.0,1,18.09,660.0
1,12000.0,1,20.3,750.0
1,90000.0,1,15.4,700.0
0,150000.0,0,9.91,660.0
0,70000.0,0,16.66,750.0
0,94000.0,1,23.89,675.0
1,78000.0,1,21.89,675.0
1,55000.0,1,13.9,720.0
0,70000.0,0,23.8,675.0
0,65000.0,1,26.85,680.0
1,37000.0,0,19.36,695.0
1,25500.0,1,20.0,700.0
0,84000.0,1,15.4,700.0
0,95000.0,1,14.09,685.0
0,53000.0,1,25.15,710.0
1,100000.0,1,2.94,700.0
1,75000.0,1,7.86,660.0
1,50000.0,1,18.03,685.0
0,44500.0,1,18.45,720.0
1,64000.0,1,19.03,675.0
1,98000.0,1,12.77,660.0
1,42000.0,1,12.82,705.0
1,50000.0,1,24.27,710.0
1,55000.0,1,17.64,715.0
1,105000.0,1,20.05,695.0
1,227000.0,1,8.4,675.0
1,60000.0,1,16.34,665.0
0,67680.0,1,25.92,720.0
0,35000.0,1,23.53,695.0
0,260000.0,1,17.56,665.0
1,30000.0,1,14.04,815.0
1,90000.0,1,14.77,765.0
0,72000.0,1,13.33,770.0
1,90000.0,1,27.11,675.0
1,78000.0,1,19.71,665.0
0,38000.0,1,22.84,670.0
1,150000.0,1,28.8,730.0
0,50000.0,1,11.91,675.0
1,100000.0,1,18.02,700.0
0,60000.0,1,24.72,660.0
1,63000.0,1,10.66,690.0
0,54000.0,1,4.73,715.0
1,60000.0,0,26.12,660.0
1,86000.0,1,8.04,670.0
0,80000.0,1,25.79,705.0
1,89000.0,1,13.77,685.0
0,50545.0,1,16.17,675.0
1,76000.0,1,19.26,690.0
0,85000.0,1,19.55,685.0
0,45000.0,1,16.4,705.0
1,52000.0,1,1.45,750.0
0,42000.0,1,22.51,675.0
1,49000.0,1,29.86,670.0
1,145000.0,1,18.12,770.0
0,120000.0,1,15.08,785.0
1,55000.0,1,4.63,675.0
0,30971.0,1,21.09,685.0
1,54000.0,1,6.11,675.0
1,70200.0,1,1.5,725.0
1,88632.0,1,5.21,680.0
1,58000.0,1,18.35,670.0
0,32000.0,1,6.49,680.0
1,100000.0,1,14.41,725.0
0,86000.0,1,18.52,675.0
0,50688.0,1,10.41,660.0
0,72000.0,1,15.95,740.0
0,65000.0,1,20.09,685.0
1,68000.0,1,0.0,790.0
1,130000.0,1,10.0,670.0
0,55000.0,1,4.63,720.0
1,102000.0,1,3.88,805.0
0,62000.0,1,5.47,705.0
1,75000.0,1,17.76,670.0
0,45000.0,1,31.47,670.0
1,70000.0,1,18.99,700.0
0,85000.0,1,17.41,660.0
1,55000.0,0,18.83,720.0
0,38000.0,1,29.85,695.0
1,83600.0,1,17.33,670.0
1,52000.0,0,32.79,690.0
0,65000.0,1,16.34,680.0
1,180000.0,1,18.06,750.0
1,96000.0,1,15.85,690.0
1,60000.0,1,16.04,705.0
1,100000.0,1,16.7,745.0
1,105000.0,1,37.3,695.0
1,73000.0,1,38.68,700.0
1,47000.0,1,8.66,660.0
0,180000.0,1,14.24,720.0
0,47000.0,1,4.49,700.0
0,48000.0,1,50.73,705.0
0,33000.0,1,12.58,670.0
0,51000.0,0,10.38,665.0
1,48000.0,1,23.5,665.0
1,39600.0,1,33.15,690.0
1,98800.0,0,23.06,685.0
0,72000.0,1,24.37,665.0
1,123023.0,1,10.11,755.0
1,180000.0,1,27.73,745.0
1,70000.0,1,16.94,700.0
0,90000.0,1,16.55,690.0
1,49000.0,1,13.03,710.0
0,59000.0,1,22.72,685.0
0,150000.0,1,19.16,680.0
0,44000.0,1,14.37,730.0
0,70000.0,1,22.41,685.0
1,150000.0,1,9.14,670.0
1,50000.0,1,25.0,770.0
0,86000.0,1,16.91,745.0
0,55000.0,1,18.48,735.0
0,38000.0,1,10.89,700.0
0,75000.0,1,15.47,680.0
1,115000.0,1,18.93,725.0
1,35000.0,1,19.79,690.0
1,100000.0,1,6.43,765.0
1,160000.0,1,10.55,690.0
1,168000.0,1,7.23,660.0
1,38000.0,1,29.0,675.0
0,100000.0,1,9.79,675.0
0,80600.0,0,27.07,695.0
0,54800.0,1,23.85,670.0
0,50000.0,0,18.63,670.0
1,84500.0,1,3.49,810.0
0,52000.0,1,35.24,710.0
1,37584.0,1,2.43,810.0
0,21000.0,1,20.63,735.0
0,48000.0,0,12.38,675.0
1,72000.0,1,16.3,690.0
1,140000.0,1,8.88,670.0
1,180000.0,1,8.58,660.0
0,42500.0,1,18.33,675.0
1,70000.0,0,24.22,715.0
0,150000.0,1,3.63,755.0
0,142000.0,1,14.16,720.0
1,48000.0,1,8.63,740.0
1,92081.0,1,32.71,665.0
0,57600.0,1,11.21,705.0
0,55000.0,0,22.63,700.0
1,65000.0,1,35.22,720.0
1,80000.0,1,19.71,690.0
1,120000.0,1,32.41,660.0
1,60000.0,1,6.54,730.0
0,54000.0,1,13.49,705.0
0,30000.0,1,18.2,735.0
1,50000.0,1,17.49,690.0
1,120000.0,1,21.16,725.0
1,68500.0,1,19.83,675.0
1,70000.0,1,8.21,670.0
1,90000.0,1,19.26,680.0
1,50956.0,1,18.44,730.0
0,39996.0,1,17.28,745.0
0,115000.0,1,3.51,680.0
1,136500.0,1,36.03,710.0
0,53000.0,1,14.47,680.0
0,64000.0,1,8.55,695.0
1,62000.0,1,16.61,680.0
0,24000.0,1,23.45,660.0
1,90000.0,1,14.21,685.0
1,35000.0,1,27.95,700.0
0,85000.0,0,23.07,680.0
1,81000.0,1,20.9,675.0
0,89738.0,1,9.64,685.0
0,48000.0,0,15.82,665.0
1,45000.0,0,25.63,675.0
0,28000.0,1,23.4,660.0
1,260000.0,1,23.43,670.0
0,55000.0,1,20.59,695.0
1,130000.0,1,18.6,660.0
1,300000.0,1,5.9,690.0
0,94000.0,1,8.36,710.0
0,160000.0,1,5.9,700.0
1,84000.0,1,22.5,720.0
0,42000.0,1,18.83,685.0
0,58000.0,1,31.1,670.0
1,60000.0,1,13.08,670.0
0,35190.0,1,10.61,710.0
0,68000.0,1,17.51,705.0
1,35000.0,1,23.77,735.0
1,48000.0,1,27.9,685.0
0,45000.0,1,26.84,670.0
0,126400.0,1,11.72,700.0
1,86000.0,1,11.56,745.0
0,75000.0,1,26.46,660.0
0,15900.0,0,33.89,700.0
1,60000.0,1,20.32,670.0
1,115000.0,1,18.08,725.0
0,40000.0,0,17.25,670.0
1,39000.0,1,21.82,705.0
1,70368.0,1,12.81,665.0
1,114500.0,1,8.56,685.0
0,50000.0,1,11.58,705.0
0,26000.0,1,17.54,675.0
1,52000.0,1,11.89,665.0
1,50000.0,1,26.4,675.0
0,70000.0,1,15.57,720.0
1,62000.0,1,14.67,710.0
1,77000.0,1,15.82,670.0
0,92000.0,1,33.57,685.0
1,30000.0,1,18.32,685.0
0,20300.0,1,17.91,665.0
1,62000.0,1,20.31,695.0
0,60000.0,1,4.22,730.0
1,26462.0,1,10.02,665.0
1,56688.0,1,18.9,665.0
1,42000.0,1,15.24,675.0
0,34900.0,1,24.21,670.0
1,157000.0,0,10.16,735.0
1,150000.0,1,19.12,690.0
1,37500.0,1,23.52,720.0
1,34500.0,1,7.48,710.0
0,270000.0,0,5.37,710.0
1,26000.0,1,5.96,715.0
0,35000.0,1,16.42,695.0
0,33000.0,1,24.18,740.0
1,35000.0,1,13.51,700.0
0,75000.0,0,31.92,670.0
1,59280.0,1,11.33,660.0
1,120000.0,1,8.3,710.0
0,250000.0,1,8.72,725.0
1,75000.0,0,9.98,685.0
0,55000.0,1,16.56,710.0
1,70000.0,0,20.66,670.0
0,43000.0,0,27.8,695.0
1,48000.0,1,19.7,695.0
1,65000.0,0,21.01,675.0
1,80000.0,1,11.13,670.0
1,73737.0,1,13.85,705.0
1,75000.0,1,30.85,715.0
0,199000.0,1,19.58,675.0
1,99000.0,1,27.07,700.0
0,130000.0,1,20.27,710.0
0,82000.0,1,13.79,670.0
1,120000.0,1,19.64,695.0
1,47000.0,1,34.96,675.0
1,45000.0,1,18.03,745.0
1,150000.0,1,21.98,730.0
1,37000.0,1,18.36,795.0
0,50000.0,1,8.93,710.0
1,180000.0,1,5.09,660.0
1,43000.0,1,4.33,670.0
1,32000.0,1,21.02,700.0
1,79000.0,1,12.64,660.0
0,30000.0,0,22.72,690.0
1,67000.0,1,2.54,780.0
0,40000.0,0,20.07,715.0
1,54000.0,1,18.48,715.0
0,95000.0,1,13.61,720.0
1,141500.0,1,20.42,670.0
0,43000.0,1,30.28,705.0
0,100000.0,1,37.13,720.0
1,24000.0,1,24.25,675.0
1,72500.0,0,21.35,685.0
1,47000.0,1,0.62,800.0
0,250000.0,1,3.79,670.0
1,52000.0,1,3.88,665.0
0,70000.0,1,13.05,690.0
0,32131.0,1,31.94,720.0
1,115000.0,1,8.64,665.0
1,92000.0,1,20.01,665.0
1,100000.0,0,20.16,700.0
1,50000.0,1,11.31,685.0
0,55000.0,1,20.9,680.0
0,75000.0,1,9.55,675.0
1,60000.0,1,29.18,695.0
0,34000.0,1,30.46,670.0
0,85000.0,0,22.26,715.0
0,47999.0,1,36.88,685.0
0,57000.0,1,23.87,660.0
1,140000.0,1,17.44,670.0
0,48000.0,1,28.42,660.0
0,32000.0,1,5.03,700.0
0,57000.0,1,13.33,680.0
0,71288.0,1,11.52,745.0
1,89853.0,1,26.36,715.0
1,55000.0,1,14.31,680.0
1,79000.0,1,11.89,790.0
1,50000.0,1,27.39,705.0
1,76000.0,1,16.11,830.0
0,39000.0,1,19.78,695.0
0,100000.0,1,14.3,660.0
1,30000.0,1,6.2,715.0
1,50000.0,1,22.96,750.0
1,170000.0,1,11.76,720.0
0,47000.0,1,16.27,690.0
0,66000.0,1,7.89,700.0
0,42000.0,1,27.23,710.0
0,72000.0,1,22.28,675.0
1,110000.0,1,26.93,660.0
1,52548.0,1,11.76,705.0
1,120000.0,1,15.65,735.0
1,35689.0,1,3.06,730.0
1,96000.0,1,19.66,700.0
1,75000.0,1,21.12,680.0
1,65000.0,1,24.7,695.0
1,108000.0,1,10.68,680.0
1,101388.0,0,25.34,680.0
0,58000.0,1,18.25,660.0
1,80000.0,1,27.27,660.0
1,52000.0,1,34.96,720.0
1,70000.0,0,11.26,660.0
0,40000.0,1,19.62,700.0
1,93953.0,1,19.62,700.0
1,43000.0,1,36.25,665.0
1,72000.0,1,20.93,660.0
1,80000.0,0,12.49,665.0
1,65000.0,1,20.03,665.0
1,60000.0,1,4.48,730.0
1,60000.0,1,11.4,720.0
1,90000.0,1,16.71,670.0
1,55000.0,1,22.87,705.0
1,70000.0,1,16.82,825.0
1,85000.0,1,29.31,660.0
0,45000.0,1,26.35,665.0
0,35000.0,1,11.95,745.0
1,78000.0,1,20.61,675.0
0,95000.0,1,16.66,670.0
1,120000.0,1,26.63,715.0
0,250000.0,1,12.83,695.0
1,50000.0,1,33.82,685.0
0,51054.0,1,17.75,700.0
0,14400.0,1,11.25,675.0
1,70000.0,1,14.78,750.0
0,45000.0,0,9.01,675.0
1,142400.0,1,24.03,740.0
1,124000.0,1,11.95,680.0
0,120000.0,1,23.28,665.0
0,48000.0,1,15.53,675.0
1,19000.0,0,23.75,700.0
1,69000.0,1,39.19,705.0
0,43000.0,0,15.35,660.0
1,67000.0,1,6.72,765.0
1,65000.0,1,8.94,670.0
0,40000.0,1,3.09,675.0
0,17000.0,0,32.12,660.0
1,70000.0,1,29.42,675.0
0,40000.0,1,7.23,710.0
1,65000.0,1,16.31,660.0
0,40560.0,0,22.43,665.0
0,110000.0,1,15.47,665.0
0,90000.0,0,11.63,670.0
1,95000.0,0,11.85,660.0
0,39700.0,1,16.84,660.0
1,50000.0,0,17.76,670.0
1,37000.0,1,11.32,675.0
1,102000.0,1,22.04,730.0
1,86000.0,1,17.54,700.0
1,48000.0,1,10.1,715.0
0,50000.0,1,24.22,710.0
0,85000.0,1,13.41,685.0
0,15429.6,1,18.13,680.0
1,68500.0,1,19.64,675.0
0,95000.0,1,9.83,710.0
0,37000.0,1,29.48,725.0
1,84000.0,1,1.89,665.0
1,264000.0,1,9.49,785.0
0,71500.0,1,12.49,695.0
1,55000.0,1,19.33,675.0
0,76000.0,1,31.15,660.0
1,79000.0,0,16.35,670.0
1,27984.0,1,25.3,665.0
1,128004.0,1,4.13,800.0
1,50000.0,1,9.41,755.0
0,53000.0,1,8.29,680.0
0,28000.0,0,26.14,665.0
0,106581.14,1,12.57,695.0
1,39000.0,1,20.55,680.0
1,95000.0,1,21.65,700.0
0,66000.0,1,17.04,695.0
0,160000.0,1,10.37,700.0
1,48000.0,1,19.48,680.0
0,64000.0,0,18.06,660.0
0,111500.0,0,28.55,675.0
1,105000.0,0,39.45,710.0
0,65000.0,1,34.12,665.0
1,95000.0,1,27.97,685.0
0,96000.0,1,9.18,665.0
1,80000.0,1,9.74,665.0
1,85000.0,1,4.93,660.0
0,130000.0,1,13.6,680.0
1,50000.0,1,30.84,690.0
1,60000.0,0,24.36,695.0
1,62000.0,1,2.61,670.0
1,65000.0,1,23.8,685.0
0,54000.0,1,25.73,680.0
1,80280.0,1,21.67,680.0
0,85000.0,1,13.46,775.0
1,65500.0,1,26.68,695.0
1,116000.0,1,16.18,660.0
0,83000.0,1,12.02,680.0
1,60000.0,1,10.4,705.0
1,96000.0,1,16.03,680.0
1,70000.0,1,12.3,735.0
0,64000.0,1,8.78,680.0
1,115000.0,0,25.07,670.0
1,111000.0,1,15.78,705.0
1,39000.0,1,28.25,670.0
1,67000.0,1,18.52,665.0
1,458000.0,1,19.67,715.0
0,88000.0,1,7.39,705.0
1,39500.0,1,28.59,665.0
1,146460.0,0,19.01,675.0
0,45000.0,1,6.91,690.0
0,120000.0,1,8.1,660.0
1,245000.0,1,15.09,740.0
1,38000.0,1,32.34,670.0
1,40000.0,1,38.91,675.0
1,85000.0,1,23.83,730.0
1,86000.0,1,27.23,675.0
1,49000.0,1,13.62,665.0
1,60000.0,0,15.8,660.0
1,52000.0,1,24.61,670.0
0,24960.0,1,32.55,675.0
1,82000.0,1,1.52,700.0
0,63174.0,1,22.13,685.0
1,50000.0,1,21.7,680.0
1,44000.0,1,29.02,715.0
1,77000.0,1,2.0,670.0
0,38500.0,1,33.04,720.0
1,67931.0,1,14.06,730.0
0,56500.0,1,22.85,670.0
1,245000.0,1,13.57,685.0
1,122000.0,1,20.63,680.0
1,65000.0,1,10.6,670.0
1,75000.0,1,9.36,705.0
1,31200.0,1,11.62,665.0
0,74500.0,1,23.08,720.0
0,84000.0,1,4.94,760.0
1,38000.0,1,12.28,715.0
0,52000.0,1,20.44,685.0
1,45000.0,1,18.54,705.0
0,60000.0,1,23.36,710.0
1,48000.0,1,13.98,660.0
0,61000.0,1,5.08,660.0
0,43000.0,1,15.32,660.0
0,56000.0,1,14.36,710.0
1,35000.0,1,2.67,665.0
0,36000.0,1,20.9,675.0
1,68000.0,1,6.45,665.0
1,169000.0,1,21.42,685.0
1,89000.0,1,29.23,745.0
1,82000.0,1,19.24,675.0
1,245000.0,1,9.66,760.0
0,60000.0,0,15.32,685.0
1,42000.0,1,18.71,670.0
1,86172.0,1,18.87,715.0
1,96837.0,1,30.02,700.0
1,102000.0,1,14.56,675.0
0,150000.0,0,2.07,755.0
1,100000.0,1,19.69,680.0
1,60000.0,0,19.54,665.0
1,103000.0,0,17.42,660.0
0,63000.0,1,19.51,680.0
0,17863.0,1,24.24,725.0
1,75000.0,1,13.7,660.0
1,45000.0,1,16.8,680.0
1,54000.0,1,22.51,730.0
0,70000.0,1,13.46,685.0
